customer_id,date,transaction_amount,plan_type,issuing_date,transaction_amount,churn,plan_type_Premium,plan_type_Standard,customer_time_period,transaction_weekday,quarter,stock_return,stock_volatility
54.0,4.0,382.949553151147,2.0,7.0,382.949553151147,0,False,True,1734,0,2,0.023335511592469826,1115.701795872727
54.0,5.0,14.5724937152757,1.0,7.0,14.5724937152757,0,True,False,1765,3,2,0.03390158607033644,989.7642626232025
54.0,6.0,495.986876161188,1.0,7.0,495.986876161188,0,True,False,1795,5,3,0.030271512217592944,613.8247547711754
54.0,7.0,402.034774662588,1.0,7.0,402.034774662588,0,True,False,1826,1,3,0.012516262802746647,791.018544250543
54.0,8.0,369.20493505454095,1.0,7.0,369.20493505454095,0,True,False,1857,4,3,0.007719516190491715,873.8554367936077
54.0,9.0,184.138438656012,0.0,7.0,184.138438656012,0,False,False,1887,6,4,-0.011496134340694408,766.3380152622464
54.0,10.0,12.5625106360272,1.0,7.0,12.5625106360272,1,True,False,1918,2,4,0.015168601086379851,592.2893963510916
54.0,11.0,375.409553538304,1.0,7.0,375.409553538304,1,True,False,1948,4,4,0.03556605330897278,518.3818761777296
55.0,0.0,479.456005258496,2.0,21.0,479.456005258496,0,False,True,1157,6,1,-0.10531526927910595,640.2936541811602
55.0,1.0,82.9551446628979,1.0,21.0,82.9551446628979,0,True,False,1188,2,1,-0.026673618173162605,904.2542611116853
55.0,2.0,498.203825437351,0.0,21.0,498.203825437351,0,False,False,1216,2,1,-0.014048070632439846,1097.3469287718378
55.0,3.0,363.81475971934094,2.0,21.0,363.81475971934094,0,False,True,1247,5,2,0.007698864182471343,1147.091578692912
55.0,4.0,201.847592107136,1.0,21.0,201.847592107136,0,True,False,1277,0,2,0.023335511592469826,1115.701795872723
55.0,5.0,11.5769491660966,2.0,21.0,11.5769491660966,0,False,True,1308,3,2,0.03390158607033644,989.7642626231982
55.0,6.0,254.5308243632485,0.0,21.0,255.305891354505,0,False,False,1338,5,3,0.030271512217592944,613.8247547711684
55.0,7.0,245.676716044201,0.0,21.0,245.676716044201,0,False,False,1369,1,3,0.012516262802746647,791.0185442505375
55.0,8.0,294.192055839784,1.0,21.0,294.192055839784,0,True,False,1400,4,3,0.007719516190491715,873.8554367936028
55.0,9.0,305.708956632263,2.0,21.0,305.708956632263,0,False,True,1430,6,4,-0.011496134340694408,766.3380152622407
55.0,10.0,142.212152862825,0.0,21.0,142.212152862825,0,False,False,1461,2,4,0.015168601086379851,592.2893963510842
55.0,11.0,47.7585567758223,0.0,21.0,47.7585567758223,0,False,False,1491,4,4,0.03556605330897278,518.3818761777212
57.0,0.0,394.599518784619,2.0,22.0,394.599518784619,0,False,True,1096,6,1,-0.10531526927910595,640.2936541811533
57.0,1.0,263.461837656389,2.0,22.0,263.461837656389,0,False,True,1127,2,1,-0.026673618173162605,904.2542611116805
57.0,2.0,170.814449268563,2.0,22.0,170.814449268563,0,False,True,1155,2,1,-0.014048070632439846,1097.346928771834
57.0,3.0,118.099856828494,0.0,22.0,118.099856828494,0,False,False,1186,5,2,0.007698864182471343,1147.0915786929081
57.0,4.0,499.190280582545,0.0,22.0,499.190280582545,0,False,False,1216,0,2,0.023335511592469826,1115.7017958727192
57.0,5.0,216.411546114095,2.0,22.0,216.411546114095,0,False,True,1247,3,2,0.03390158607033644,989.7642626231938
57.0,6.0,67.9847335524598,0.0,22.0,67.9847335524598,0,False,False,1277,5,3,0.030271512217592944,613.8247547711613
57.0,7.0,198.078146447192,0.0,22.0,198.078146447192,0,False,False,1308,1,3,0.012516262802746647,791.018544250532
57.0,8.0,100.393364035483,0.0,22.0,100.393364035483,0,False,False,1339,4,3,0.007719516190491715,873.8554367935978
57.0,9.0,22.8363871807118,0.0,22.0,22.8363871807118,0,False,False,1369,6,4,-0.011496134340694408,766.338015262235
57.0,10.0,143.804696886678,2.0,22.0,143.804696886678,0,False,True,1400,2,4,0.015168601086379851,592.2893963510768
57.0,11.0,470.932830106517,2.0,22.0,470.932830106517,0,False,True,1430,4,4,0.03556605330897278,518.3818761777129
58.0,0.0,437.637822737455,1.0,41.0,437.637822737455,0,True,False,365,6,1,-0.10531526927910595,640.2936541811465
58.0,1.0,403.295221799898,1.0,41.0,403.295221799898,0,True,False,396,2,1,-0.026673618173162605,904.2542611116758
58.0,2.0,75.4051864838125,1.0,41.0,75.4051864838125,0,True,False,424,2,1,-0.014048070632439846,1097.3469287718299
58.0,3.0,253.265964654097,1.0,41.0,253.265964654097,0,True,False,455,5,2,0.007698864182471343,1147.0915786929042
58.0,4.0,385.101320505644,0.0,41.0,385.101320505644,0,False,False,485,0,2,0.023335511592469826,1115.7017958727154
58.0,5.0,76.3235003160659,1.0,41.0,76.3235003160659,0,True,False,516,3,2,0.03390158607033644,989.7642626231893
58.0,6.0,478.741164330894,2.0,41.0,478.741164330894,0,False,True,546,5,3,0.030271512217592944,613.8247547711543
58.0,7.0,148.271666599668,1.0,41.0,148.271666599668,0,True,False,577,1,3,0.012516262802746647,791.0185442505265
58.0,8.0,454.064744455308,0.0,41.0,454.064744455308,0,False,False,608,4,3,0.007719516190491715,873.8554367935928
58.0,9.0,382.105148584802,0.0,41.0,382.105148584802,0,False,False,638,6,4,-0.011496134340694408,766.3380152622294
58.0,10.0,42.0294172065488,1.0,41.0,42.0294172065488,1,True,False,669,2,4,0.015168601086379851,592.2893963510695
58.0,11.0,40.700069693123694,0.0,41.0,40.700069693123694,1,False,False,699,4,4,0.03556605330897278,518.3818761777045
59.0,0.0,78.2302318476216,2.0,11.0,78.2302318476216,0,False,True,1461,6,1,-0.10531526927910595,640.2936541811398
59.0,1.0,180.198229866833,1.0,11.0,180.198229866833,1,True,False,1492,2,1,-0.026673618173162605,904.2542611116709
59.0,2.0,335.256946226039,2.0,11.0,335.256946226039,1,False,True,1520,2,1,-0.014048070632439846,1097.346928771826
59.0,3.0,284.482409896303,1.0,11.0,284.482409896303,1,True,False,1551,5,2,0.007698864182471343,1147.0915786929006
59.0,4.0,35.6063608501516,2.0,11.0,35.6063608501516,1,False,True,1581,0,2,0.023335511592469826,1115.7017958727113
59.0,5.0,137.477317571405,2.0,11.0,137.477317571405,1,False,True,1612,3,2,0.03390158607033644,989.764262623185
59.0,6.0,490.835574343651,2.0,11.0,490.835574343651,1,False,True,1642,5,3,0.030271512217592944,613.8247547711471
59.0,7.0,330.545554722297,2.0,11.0,330.545554722297,1,False,True,1673,1,3,0.012516262802746647,791.018544250521
59.0,8.0,287.011824740089,0.0,11.0,287.011824740089,1,False,False,1704,4,3,0.007719516190491715,873.8554367935878
59.0,9.0,486.282611519453,1.0,11.0,486.282611519453,1,True,False,1734,6,4,-0.011496134340694408,766.3380152622237
59.0,10.0,181.258122322541,0.0,11.0,181.258122322541,1,False,False,1765,2,4,0.015168601086379851,592.2893963510621
59.0,11.0,84.1109460801179,2.0,11.0,84.1109460801179,1,False,True,1795,4,4,0.03556605330897278,518.3818761776961
60.0,0.0,132.973664056746,1.0,48.0,132.973664056746,0,True,False,122,6,1,-0.10531526927910595,640.293654181133
60.0,1.0,266.46154657344,2.0,48.0,266.46154657344,0,False,True,153,2,1,-0.026673618173162605,904.2542611116661
60.0,2.0,364.179008572157,1.0,48.0,364.179008572157,0,True,False,181,2,1,-0.014048070632439846,1097.3469287718221
60.0,3.0,276.333726497897,1.0,48.0,276.333726497897,0,True,False,212,5,2,0.007698864182471343,1147.0915786928967
60.0,4.0,247.501180693723,2.0,48.0,247.501180693723,0,False,True,242,0,2,0.023335511592469826,1115.7017958727074
60.0,5.0,426.487932025524,0.0,48.0,426.487932025524,0,False,False,273,3,2,0.03390158607033644,989.7642626231806
60.0,6.0,211.765115376409,2.0,48.0,211.765115376409,0,False,True,303,5,3,0.030271512217592944,613.8247547711401
60.0,7.0,40.513821882124,1.0,48.0,40.513821882124,0,True,False,334,1,3,0.012516262802746647,791.0185442505156
60.0,8.0,235.027540022509,0.0,48.0,235.027540022509,0,False,False,365,4,3,0.007719516190491715,873.855436793583
60.0,9.0,108.668253246627,1.0,48.0,108.668253246627,0,True,False,395,6,4,-0.011496134340694408,766.3380152622179
60.0,10.0,171.805381787034,2.0,48.0,171.805381787034,0,False,True,426,2,4,0.015168601086379851,592.2893963510548
60.0,11.0,110.391824333849,2.0,48.0,110.391824333849,0,False,True,456,4,4,0.03556605330897278,518.3818761776877
61.0,0.0,436.583428272543,0.0,41.0,436.583428272543,0,False,False,365,6,1,-0.10531526927910595,640.2936541811262
61.0,1.0,492.64493150902894,0.0,41.0,492.64493150902894,1,False,False,396,2,1,-0.026673618173162605,904.2542611116613
61.0,2.0,41.9502497176411,2.0,41.0,41.9502497176411,1,False,True,424,2,1,-0.014048070632439846,1097.346928771818
61.0,3.0,455.517900872165,0.0,41.0,455.517900872165,1,False,False,455,5,2,0.007698864182471343,1147.0915786928929
61.0,4.0,253.928128936802,0.0,41.0,253.928128936802,1,False,False,485,0,2,0.023335511592469826,1115.7017958727035
61.0,5.0,331.822251314904,0.0,41.0,331.822251314904,1,False,False,516,3,2,0.03390158607033644,989.7642626231761
61.0,6.0,196.405803678706,0.0,41.0,196.405803678706,1,False,False,546,5,3,0.030271512217592944,613.824754771133
61.0,7.0,482.593560411398,0.0,41.0,482.593560411398,1,False,False,577,1,3,0.012516262802746647,791.01854425051
61.0,8.0,266.431519285423,0.0,41.0,266.431519285423,1,False,False,608,4,3,0.007719516190491715,873.855436793578
61.0,9.0,398.498665326581,0.0,41.0,398.498665326581,1,False,False,638,6,4,-0.011496134340694408,766.3380152622124
61.0,10.0,320.945384599649,0.0,41.0,320.945384599649,1,False,False,669,2,4,0.015168601086379851,592.2893963510475
61.0,11.0,204.025531604603,0.0,41.0,204.025531604603,1,False,False,699,4,4,0.03556605330897278,518.3818761776793
62.0,0.0,271.184144950609,2.0,18.0,271.184144950609,0,False,True,1249,6,1,-0.10531526927910595,640.2936541811193
62.0,1.0,398.69806171474494,0.0,18.0,398.69806171474494,0,False,False,1280,2,1,-0.026673618173162605,904.2542611116565
62.0,2.0,454.010194835226,1.0,18.0,454.010194835226,0,True,False,1308,2,1,-0.014048070632439846,1097.3469287718142
62.0,3.0,78.9486487438916,0.0,18.0,78.9486487438916,0,False,False,1339,5,2,0.007698864182471343,1147.0915786928892
62.0,4.0,448.054957903857,0.0,18.0,448.054957903857,0,False,False,1369,0,2,0.023335511592469826,1115.7017958726997
62.0,5.0,225.758475000491,1.0,18.0,225.758475000491,0,True,False,1400,3,2,0.03390158607033644,989.7642626231718
62.0,6.0,442.384020519596,1.0,18.0,442.384020519596,0,True,False,1430,5,3,0.030271512217592944,613.824754771126
62.0,7.0,483.892041476994,0.0,18.0,483.892041476994,0,False,False,1461,1,3,0.012516262802746647,791.0185442505045
62.0,8.0,337.280799413777,1.0,18.0,337.280799413777,0,True,False,1492,4,3,0.007719516190491715,873.855436793573
62.0,9.0,442.144601569276,2.0,18.0,442.144601569276,0,False,True,1522,6,4,-0.011496134340694408,766.3380152622067
62.0,10.0,16.1776847881219,2.0,18.0,16.1776847881219,0,False,True,1553,2,4,0.015168601086379851,592.2893963510401
62.0,11.0,362.483274960888,1.0,18.0,362.483274960888,0,True,False,1583,4,4,0.03556605330897278,518.381876177671
63.0,0.0,368.433280266778,1.0,14.0,368.433280266778,0,True,False,1371,6,1,-0.10531526927910595,640.2936541811125
63.0,1.0,411.341121792212,0.0,14.0,411.341121792212,0,False,False,1402,2,1,-0.026673618173162605,904.2542611116517
63.0,2.0,164.031555460037,0.0,14.0,164.031555460037,0,False,False,1430,2,1,-0.014048070632439846,1097.3469287718103
63.0,3.0,235.039946614875,2.0,14.0,235.039946614875,0,False,True,1461,5,2,0.007698864182471343,1147.0915786928854
63.0,4.0,415.842133694237,2.0,14.0,415.842133694237,0,False,True,1491,0,2,0.023335511592469826,1115.7017958726958
63.0,5.0,358.886869962083,2.0,14.0,358.886869962083,0,False,True,1522,3,2,0.03390158607033644,989.7642626231674
63.0,6.0,127.538315250413,1.0,14.0,127.538315250413,0,True,False,1552,5,3,0.030271512217592944,613.8247547711188
63.0,7.0,230.671979663652,0.0,14.0,230.671979663652,0,False,False,1583,1,3,0.012516262802746647,791.0185442504991
63.0,8.0,314.254998064431,0.0,14.0,314.254998064431,0,False,False,1614,4,3,0.007719516190491715,873.8554367935681
63.0,9.0,240.930712025101,1.0,14.0,240.930712025101,0,True,False,1644,6,4,-0.011496134340694408,766.338015262201
63.0,10.0,71.8697233666063,0.0,14.0,71.8697233666063,0,False,False,1675,2,4,0.015168601086379851,592.2893963510328
63.0,11.0,346.300326376188,0.0,14.0,346.300326376188,0,False,False,1705,4,4,0.03556605330897278,518.3818761776625
64.0,0.0,254.5308243632485,1.0,11.0,255.305891354505,0,True,False,1461,6,1,-0.10531526927910595,640.2936541811058
64.0,1.0,146.845283342661,2.0,11.0,146.845283342661,0,False,True,1492,2,1,-0.026673618173162605,904.2542611116469
64.0,2.0,261.200829041076,2.0,11.0,261.200829041076,0,False,True,1520,2,1,-0.014048070632439846,1097.3469287718062
64.0,3.0,26.2627837355888,0.0,11.0,26.2627837355888,0,False,False,1551,5,2,0.007698864182471343,1147.0915786928817
64.0,4.0,469.769361039757,0.0,11.0,469.769361039757,0,False,False,1581,0,2,0.023335511592469826,1115.701795872692
64.0,5.0,396.339198194116,2.0,11.0,396.339198194116,0,False,True,1612,3,2,0.03390158607033644,989.7642626231631
64.0,6.0,454.525565045857,0.0,11.0,454.525565045857,0,False,False,1642,5,3,0.030271512217592944,613.8247547711118
64.0,7.0,64.3848399146057,1.0,11.0,64.3848399146057,0,True,False,1673,1,3,0.012516262802746647,791.0185442504935
64.0,8.0,433.636168666108,1.0,11.0,433.636168666108,0,True,False,1704,4,3,0.007719516190491715,873.8554367935631
64.0,9.0,488.632160970223,2.0,11.0,488.632160970223,0,False,True,1734,6,4,-0.011496134340694408,766.3380152621953
64.0,10.0,30.5920908339886,1.0,11.0,30.5920908339886,0,True,False,1765,2,4,0.015168601086379851,592.2893963510255
64.0,11.0,147.21829147974,1.0,11.0,147.21829147974,0,True,False,1795,4,4,0.03556605330897278,518.3818761776541
65.0,0.0,456.277379205518,2.0,19.0,456.277379205518,0,False,True,1218,6,1,-0.10531526927910595,640.293654181099
65.0,1.0,18.8232122442227,0.0,19.0,18.8232122442227,0,False,False,1249,2,1,-0.026673618173162605,904.2542611116421
65.0,2.0,159.328036739205,2.0,19.0,159.328036739205,0,False,True,1277,2,1,-0.014048070632439846,1097.3469287718024
65.0,3.0,437.649381387403,2.0,19.0,437.649381387403,0,False,True,1308,5,2,0.007698864182471343,1147.0915786928779
65.0,4.0,274.942253556006,1.0,19.0,274.942253556006,0,True,False,1338,0,2,0.023335511592469826,1115.701795872688
65.0,5.0,16.0779777758842,0.0,19.0,16.0779777758842,0,False,False,1369,3,2,0.03390158607033644,989.7642626231586
65.0,6.0,303.195167305902,1.0,19.0,303.195167305902,0,True,False,1399,5,3,0.030271512217592944,613.8247547711047
65.0,7.0,374.164667378486,0.0,19.0,374.164667378486,0,False,False,1430,1,3,0.012516262802746647,791.018544250488
65.0,8.0,427.609298451679,2.0,19.0,427.609298451679,0,False,True,1461,4,3,0.007719516190491715,873.855436793558
65.0,9.0,447.22822408843,1.0,19.0,447.22822408843,0,True,False,1491,6,4,-0.011496134340694408,766.3380152621896
65.0,10.0,127.359983255674,2.0,19.0,127.359983255674,1,False,True,1522,2,4,0.015168601086379851,592.2893963510181
65.0,11.0,295.57534919091,1.0,19.0,295.57534919091,1,True,False,1552,4,4,0.03556605330897278,518.3818761776457
66.0,0.0,429.291085980394,0.0,43.0,429.291085980394,0,False,False,306,6,1,-0.10531526927910595,640.2936541810922
66.0,1.0,417.373022048998,1.0,43.0,417.373022048998,0,True,False,337,2,1,-0.026673618173162605,904.2542611116372
66.0,2.0,55.99006956344449,0.0,43.0,55.99006956344449,0,False,False,365,2,1,-0.014048070632439846,1097.3469287717983
66.0,3.0,416.35053166521,1.0,43.0,416.35053166521,0,True,False,396,5,2,0.007698864182471343,1147.091578692874
66.0,4.0,263.54871235997,0.0,43.0,263.54871235997,0,False,False,426,0,2,0.023335511592469826,1115.7017958726842
66.0,5.0,222.952020820769,2.0,43.0,222.952020820769,0,False,True,457,3,2,0.03390158607033644,989.7642626231543
66.0,6.0,447.336412077875,0.0,43.0,447.336412077875,0,False,False,487,5,3,0.030271512217592944,613.8247547710977
66.0,7.0,319.340701015074,1.0,43.0,319.340701015074,0,True,False,518,1,3,0.012516262802746647,791.0185442504826
66.0,8.0,126.342399503655,2.0,43.0,126.342399503655,0,False,True,549,4,3,0.007719516190491715,873.855436793553
66.0,9.0,198.410550545958,0.0,43.0,198.410550545958,0,False,False,579,6,4,-0.011496134340694408,766.338015262184
66.0,10.0,475.76021576724,1.0,43.0,475.76021576724,0,True,False,610,2,4,0.015168601086379851,592.2893963510107
66.0,11.0,258.070369152649,2.0,43.0,258.070369152649,0,False,True,640,4,4,0.03556605330897278,518.3818761776374
68.0,0.0,134.651874612505,0.0,37.0,134.651874612505,0,False,False,487,6,1,-0.10531526927910595,640.2936541810855
68.0,1.0,32.367885296168,2.0,37.0,32.367885296168,0,False,True,518,2,1,-0.026673618173162605,904.2542611116324
68.0,2.0,486.051018541515,2.0,37.0,486.051018541515,0,False,True,546,2,1,-0.014048070632439846,1097.3469287717944
68.0,3.0,106.087879241813,0.0,37.0,106.087879241813,0,False,False,577,5,2,0.007698864182471343,1147.0915786928704
68.0,4.0,111.426363434829,1.0,37.0,111.426363434829,1,True,False,607,0,2,0.023335511592469826,1115.7017958726803
68.0,5.0,13.7553759981204,0.0,37.0,13.7553759981204,1,False,False,638,3,2,0.03390158607033644,989.7642626231499
68.0,6.0,27.9934676254024,1.0,37.0,27.9934676254024,1,True,False,668,5,3,0.030271512217592944,613.8247547710905
68.0,7.0,176.041718175988,2.0,37.0,176.041718175988,1,False,True,699,1,3,0.012516262802746647,791.018544250477
68.0,8.0,290.303835250957,0.0,37.0,290.303835250957,1,False,False,730,4,3,0.007719516190491715,873.8554367935482
68.0,9.0,153.80952337198,2.0,37.0,153.80952337198,1,False,True,760,6,4,-0.011496134340694408,766.3380152621784
68.0,10.0,204.537370206224,2.0,37.0,204.537370206224,1,False,True,791,2,4,0.015168601086379851,592.2893963510035
68.0,11.0,312.362592897723,0.0,37.0,312.362592897723,1,False,False,821,4,4,0.03556605330897278,518.381876177629
69.0,0.0,179.159339972829,0.0,19.0,179.159339972829,0,False,False,1218,6,1,-0.10531526927910595,640.2936541810786
69.0,1.0,251.837824366658,0.0,19.0,251.837824366658,0,False,False,1249,2,1,-0.026673618173162605,904.2542611116277
69.0,2.0,74.429668750011,2.0,19.0,74.429668750011,0,False,True,1277,2,1,-0.014048070632439846,1097.3469287717903
69.0,3.0,216.695807484027,1.0,19.0,216.695807484027,0,True,False,1308,5,2,0.007698864182471343,1147.0915786928665
69.0,4.0,359.87599578876,0.0,19.0,359.87599578876,0,False,False,1338,0,2,0.023335511592469826,1115.7017958726763
69.0,5.0,413.657288268434,2.0,19.0,413.657288268434,0,False,True,1369,3,2,0.03390158607033644,989.7642626231454
69.0,6.0,10.7669015438217,1.0,19.0,10.7669015438217,0,True,False,1399,5,3,0.030271512217592944,613.8247547710835
69.0,7.0,136.227537963524,0.0,19.0,136.227537963524,0,False,False,1430,1,3,0.012516262802746647,791.0185442504716
69.0,8.0,346.429057611377,2.0,19.0,346.429057611377,0,False,True,1461,4,3,0.007719516190491715,873.8554367935432
69.0,9.0,233.555889388216,0.0,19.0,233.555889388216,0,False,False,1491,6,4,-0.011496134340694408,766.3380152621727
69.0,10.0,215.284417191863,2.0,19.0,215.284417191863,0,False,True,1522,2,4,0.015168601086379851,592.2893963509961
69.0,11.0,49.2882069001327,0.0,19.0,49.2882069001327,0,False,False,1552,4,4,0.03556605330897278,518.3818761776206
70.0,0.0,337.600596894228,0.0,49.0,337.600596894228,0,False,False,92,6,1,-0.10531526927910595,640.2936541810718
70.0,1.0,300.893787692184,1.0,49.0,300.893787692184,0,True,False,123,2,1,-0.026673618173162605,904.2542611116228
70.0,2.0,457.510604312356,0.0,49.0,457.510604312356,0,False,False,151,2,1,-0.014048070632439846,1097.3469287717865
70.0,3.0,364.746797178386,0.0,49.0,364.746797178386,0,False,False,182,5,2,0.007698864182471343,1147.0915786928626
70.0,4.0,42.5574837343297,2.0,49.0,42.5574837343297,0,False,True,212,0,2,0.023335511592469826,1115.7017958726724
70.0,5.0,15.736239258143,0.0,49.0,15.736239258143,0,False,False,243,3,2,0.03390158607033644,989.7642626231411
70.0,6.0,248.140241960825,1.0,49.0,248.140241960825,1,True,False,273,5,3,0.030271512217592944,613.8247547710764
70.0,7.0,70.2716146106354,2.0,49.0,70.2716146106354,1,False,True,304,1,3,0.012516262802746647,791.0185442504661
70.0,8.0,178.152003054603,0.0,49.0,178.152003054603,1,False,False,335,4,3,0.007719516190491715,873.8554367935382
70.0,9.0,329.62290781005,1.0,49.0,329.62290781005,1,True,False,365,6,4,-0.011496134340694408,766.3380152621669
70.0,10.0,349.32148506792,1.0,49.0,349.32148506792,1,True,False,396,2,4,0.015168601086379851,592.2893963509888
70.0,11.0,339.753644973272,2.0,49.0,339.753644973272,1,False,True,426,4,4,0.03556605330897278,518.3818761776123
71.0,0.0,160.093614401324,0.0,30.0,160.093614401324,0,False,False,791,6,1,-0.10531526927910595,640.2936541810651
71.0,1.0,401.20636685399296,1.0,30.0,401.20636685399296,0,True,False,822,2,1,-0.026673618173162605,904.2542611116181
71.0,2.0,459.151265562192,2.0,30.0,459.151265562192,0,False,True,850,2,1,-0.014048070632439846,1097.3469287717824
71.0,3.0,295.277385831116,0.0,30.0,295.277385831116,0,False,False,881,5,2,0.007698864182471343,1147.091578692859
71.0,4.0,355.737072695474,0.0,30.0,355.737072695474,0,False,False,911,0,2,0.023335511592469826,1115.7017958726685
71.0,5.0,91.7614988323889,2.0,30.0,91.7614988323889,0,False,True,942,3,2,0.03390158607033644,989.7642626231367
71.0,6.0,446.147547240066,2.0,30.0,446.147547240066,0,False,True,972,5,3,0.030271512217592944,613.8247547710693
71.0,7.0,22.4694023538179,2.0,30.0,22.4694023538179,0,False,True,1003,1,3,0.012516262802746647,791.0185442504605
71.0,8.0,176.896041624833,0.0,30.0,176.896041624833,0,False,False,1034,4,3,0.007719516190491715,873.8554367935332
71.0,9.0,162.496572581063,2.0,30.0,162.496572581063,0,False,True,1064,6,4,-0.011496134340694408,766.3380152621613
71.0,10.0,188.650926816795,0.0,30.0,188.650926816795,0,False,False,1095,2,4,0.015168601086379851,592.2893963509814
71.0,11.0,232.460794386096,1.0,30.0,232.460794386096,0,True,False,1125,4,4,0.03556605330897278,518.3818761776039
72.0,0.0,247.938952833105,0.0,26.0,247.938952833105,0,False,False,914,6,1,-0.10531526927910595,640.2936541810583
72.0,1.0,482.368529487674,2.0,26.0,482.368529487674,1,False,True,945,2,1,-0.026673618173162605,904.2542611116132
72.0,2.0,25.1683375504783,2.0,26.0,25.1683375504783,1,False,True,973,2,1,-0.014048070632439846,1097.3469287717785
72.0,3.0,88.4122188669651,0.0,26.0,88.4122188669651,1,False,False,1004,5,2,0.007698864182471343,1147.0915786928551
72.0,4.0,380.5446708355871,2.0,26.0,380.5446708355871,1,False,True,1034,0,2,0.023335511592469826,1115.7017958726647
72.0,5.0,151.729938266601,0.0,26.0,151.729938266601,1,False,False,1065,3,2,0.03390158607033644,989.7642626231324
72.0,6.0,66.9080904982576,0.0,26.0,66.9080904982576,1,False,False,1095,5,3,0.030271512217592944,613.8247547710622
72.0,7.0,163.843691514903,1.0,26.0,163.843691514903,1,True,False,1126,1,3,0.012516262802746647,791.0185442504551
72.0,8.0,305.442009474936,2.0,26.0,305.442009474936,1,False,True,1157,4,3,0.007719516190491715,873.8554367935282
72.0,9.0,492.166449973128,2.0,26.0,492.166449973128,1,False,True,1187,6,4,-0.011496134340694408,766.3380152621556
72.0,10.0,480.95638784972095,1.0,26.0,480.95638784972095,1,True,False,1218,2,4,0.015168601086379851,592.2893963509741
72.0,11.0,198.900833321092,0.0,26.0,198.900833321092,1,False,False,1248,4,4,0.03556605330897278,518.3818761775955
73.0,0.0,275.289727600317,0.0,14.0,275.289727600317,0,False,False,1371,6,1,-0.10531526927910595,640.2936541810515
73.0,1.0,275.435358080902,0.0,14.0,275.435358080902,0,False,False,1402,2,1,-0.026673618173162605,904.2542611116085
73.0,2.0,225.816261653088,1.0,14.0,225.816261653088,0,True,False,1430,2,1,-0.014048070632439846,1097.3469287717746
73.0,3.0,105.365679985387,0.0,14.0,105.365679985387,0,False,False,1461,5,2,0.007698864182471343,1147.0915786928513
73.0,4.0,142.421369144084,1.0,14.0,142.421369144084,0,True,False,1491,0,2,0.023335511592469826,1115.7017958726608
73.0,5.0,180.165749124949,2.0,14.0,180.165749124949,0,False,True,1522,3,2,0.03390158607033644,989.7642626231279
73.0,6.0,227.581437109079,0.0,14.0,227.581437109079,0,False,False,1552,5,3,0.030271512217592944,613.8247547710552
73.0,7.0,206.871612320619,2.0,14.0,206.871612320619,0,False,True,1583,1,3,0.012516262802746647,791.0185442504496
73.0,8.0,315.468919498126,0.0,14.0,315.468919498126,0,False,False,1614,4,3,0.007719516190491715,873.8554367935233
73.0,9.0,108.642932832992,1.0,14.0,108.642932832992,1,True,False,1644,6,4,-0.011496134340694408,766.33801526215
73.0,10.0,243.017558368545,1.0,14.0,243.017558368545,1,True,False,1675,2,4,0.015168601086379851,592.2893963509667
73.0,11.0,121.597370690573,1.0,14.0,121.597370690573,1,True,False,1705,4,4,0.03556605330897278,518.3818761775871
74.0,0.0,455.632759359249,0.0,46.0,455.632759359249,0,False,False,184,6,1,-0.10531526927910595,640.2936541810448
74.0,1.0,436.284888227366,2.0,46.0,436.284888227366,0,False,True,215,2,1,-0.026673618173162605,904.2542611116037
74.0,2.0,71.1621988437557,0.0,46.0,71.1621988437557,0,False,False,243,2,1,-0.014048070632439846,1097.3469287717705
74.0,3.0,439.77438469891297,1.0,46.0,439.77438469891297,0,True,False,274,5,2,0.007698864182471343,1147.0915786928476
74.0,4.0,236.711046482043,0.0,46.0,236.711046482043,0,False,False,304,0,2,0.023335511592469826,1115.701795872657
74.0,5.0,433.138286032127,1.0,46.0,433.138286032127,0,True,False,335,3,2,0.03390158607033644,989.7642626231235
74.0,6.0,150.033942207676,2.0,46.0,150.033942207676,0,False,True,365,5,3,0.030271512217592944,613.824754771048
74.0,7.0,199.404848343284,0.0,46.0,199.404848343284,0,False,False,396,1,3,0.012516262802746647,791.018544250444
74.0,8.0,292.866724324234,1.0,46.0,292.866724324234,0,True,False,427,4,3,0.007719516190491715,873.8554367935183
74.0,9.0,209.71626220117,2.0,46.0,209.71626220117,0,False,True,457,6,4,-0.011496134340694408,766.3380152621443
74.0,10.0,291.029186213231,0.0,46.0,291.029186213231,0,False,False,488,2,4,0.015168601086379851,592.2893963509595
74.0,11.0,63.5394630517145,1.0,46.0,63.5394630517145,0,True,False,518,4,4,0.03556605330897278,518.3818761775786
75.0,0.0,425.01473856146,0.0,34.0,425.01473856146,0,False,False,640,6,1,-0.10531526927910595,640.2936541810379
75.0,1.0,442.89773386317,2.0,34.0,442.89773386317,0,False,True,671,2,1,-0.026673618173162605,904.2542611115988
75.0,2.0,317.030330435673,1.0,34.0,317.030330435673,1,True,False,699,2,1,-0.014048070632439846,1097.3469287717667
75.0,3.0,243.65329947573,1.0,34.0,243.65329947573,1,True,False,730,5,2,0.007698864182471343,1147.0915786928438
75.0,4.0,364.126409272132,0.0,34.0,364.126409272132,1,False,False,760,0,2,0.023335511592469826,1115.7017958726528
75.0,5.0,75.8732134099797,0.0,34.0,75.8732134099797,1,False,False,791,3,2,0.03390158607033644,989.7642626231192
